data_id,review_count
0x3135abed76a05d47:0xbe91b21a3dc2ab18,65
0x3135ab6bb7e5b86f:0xf93962f72ba711f6,963
0x3135ab75ebf7a637:0xc767e5eafc5ff27f,2411
0x3135ab685262fa43:0x938b52a35e5b8723,792
0x3135abb90ae7d3ab:0xdb563b80b27a3545,580
0x3135ab40950bf8f9:0xd380a1fb642484a0,1215
0x3135ab004b0cb337:0x3ceeb9026aae1194,265
0x3136f943a5d2087f:0xff6abaadc9cb2efe,2205
0x3135ab15474b15df:0x45558b5af1d82f7b,2739
0x3135abf5df8f7f63:0x4809f04826a82014,245
0x3135a9742209a479:0xa5d6494c3397d647,14
0x3135ab89575a75c9:0xde1368776d71348a,16
0x3135a9a2016ef787:0x7c058bd7368145cb,1624
0x3135abc0a3264607:0x43ad564fc6b3e2e9,1151
0x3135ab007fca17c7:0xd79b991b9cf374ee,937
0x31367b456322a9c9:0x6412a000372f73f8,323
0x31367bef5b896e67:0x5dbed73ace0f8a31,20
0x31367b395ec5d855:0x51c0c56b482fb636,446
0x3135aba3013aeb95:0xfb7a7cb8e2638aa2,483
0x3135abe657402579:0xef72dca3ef01d88f,736
0x3135ab36d1ea5b0f:0xf91af0a55dd6bf53,301
0x3135abeaa05b3aff:0x5b0d2da716455e1e,1079
0x3135a96d6cbf6cab:0x8ec8ba4e2ffc9325,1047
0x3135aba30b27edb7:0xeaf377682fb63606,41
0x3135abcad69e49ef:0x967c59291fb1423b,588
0x3135ab3d56e72d0f:0xda7783c8c1783743,443
0x3135abb07379ba3d:0x1be9c7709f748240,1279
0x3135ad984dfecd1b:0x60211d5469da982c,814
0x3135abfc59291617:0x8374facc4042ef44,32
0x3135ab0817f2d92b:0x528933958198afbb,203
0x31367be5cdd6df7d:0x5d060c7c3fd58a23,111
0x3135abdd72aa3425:0x7c7632c7e09adb85,17
0x3135abf950869133:0xe458b42863b8402a,28
0x313663e0b3644779:0x34f635deeb4fd9c5,57
0x31366384e3a0cb57:0xc74177ddbc17b4ce,10
0x313663a19fd2c0d7:0xad4d75b853c30868,155
0x313663a3ce0c0059:0xbb23803e87ba96f8,29
0x313663a235690fff:0x2826412cb92f1341,136
0x313663a24b556287:0xfb6998df826aa70a,84
0x313663a256250763:0x78725426d90f2fe4,136
0x313663a01fa23d8b:0xa443fa30871ded56,197
0x313663c99959ab53:0x6cc3c393f6502974,108
0x31366363257eb5df:0xb73123d56f9c3bc6,851
0x3135ab3c70da6adf:0xc0a0586dbc7c745b,417
0x3135ab0054010f03:0x5812ced05feacf46,243
0x3135ab7502e95ac3:0x7eb7c8ff1bd41be3,153
0x31367b9e8a0baa63:0x6452b07be8fd2375,41
0x31367bd20a1f602b:0xeb6b6709931b1464,345
0x313679c782cc913d:0xcd64177d03826ff3,88
0x313679000b0e02a3:0x197e6d689b97969d,20
0x313679c05d3b3b4b:0xef5eae1efda0bfb6,116
0x313679be8b54c1d3:0x21d8dbd3877030a0,541
0x31366357d0cc9fd9:0x2e12b05d4cd7d950,445
0x313663755a756099:0x22fd8df932f83437,141
0x31366375594acbad:0xb627e964ac8dba83,272
0x31367fb727d6bf4b:0x814abc519f09f982,365
0x313663e6f0f074fd:0x1c278c576e55cdae,28
0x3135abb65d6ef4c3:0xc1d23e9a6b143373,84
0x3135ab94fa22f253:0x1ab2d7d244da0e67,1405
0x3135ab99a733f743:0x72967c7e5a658cd9,30
0x313566b525fbb093:0x44523a86d6d5d68d,16
0x313565001ce333c5:0x28a21de634ce6a01,15
0x313565d8000ae419:0x30c49b70ed8c0953,64
0x31356592844ee8a3:0xb73f9f7202f59c77,356
0x314a9fce1e4094d5:0xf60c222b21666d32,337
0x3135abada67fdd23:0xf5d5942ab50d4cd4,213
0x3135ab9b581f385f:0xb4016d2bf04c68b8,12
0x3135ab0dbb5abe93:0xdbf330ba748f9942,548
0x3135af0038d2b331:0x2dedbfab0e84d252,44
0x3135abebe8f071a3:0x1c5e96a99350e648,234
0x3135abbe7966c761:0x6711fd1dde7d4d2b,1337
0x3135ab00118eb6b9:0x1b303b069d174100,72
0x3135a91a1ada6b09:0xfeef4b82af47f928,417
0x3135abbe2eae50dd:0x453e96ce5d4678c1,357
